,Date,Open,High,Low,Close,Adj Close,Volume
0,1992-01-02,3152.100098,3172.6298829999996,3139.310059,3172.399902,3172.399902,235500
1,1992-01-03,3172.399902,3210.639893,3165.919922,3201.5,3201.5,236200
2,1992-01-06,3201.5,3213.330078,3191.860107,3200.100098,3200.100098,272800
3,1992-01-07,3200.100098,3210.199951,3184.47998,3204.800049,3204.800049,255100
4,1992-01-08,3204.800049,3229.199951,3185.820068,3203.899902,3203.899902,290400
5,1992-01-09,3203.899902,3228.310059,3192.75,3209.5,3209.5,298200
6,1992-01-10,3209.5,3217.1298829999996,3185.3798829999996,3199.5,3199.5,234400
7,1992-01-13,3199.5,3201.25,3179.110107,3185.600098,3185.600098,193000
8,1992-01-14,3185.600098,3248.8798829999996,3182.919922,3246.199951,3246.199951,242200
9,1992-01-15,3246.199951,3263.419922,3232.110107,3258.5,3258.5,295600
10,1992-01-16,3258.5,3262.75,3222.050049,3249.600098,3249.600098,381000
11,1992-01-17,3249.600098,3279.959961,3243.290039,3265.0,3265.0,397800
12,1992-01-20,3265.0,3269.899902,3245.080078,3254.0,3254.0,181900
13,1992-01-21,3254.0,3254.469971,3215.340088,3223.399902,3223.399902,241600
14,1992-01-22,3223.399902,3256.040039,3216.909912,3255.800049,3255.800049,215900
15,1992-01-23,3255.800049,3266.98999,3222.939941,3226.699951,3226.699951,221400
16,1992-01-24,3226.699951,3248.429932,3216.679932,3232.800049,3232.800049,226000
17,1992-01-27,3232.800049,3246.649902,3230.550049,3240.600098,3240.600098,191100
18,1992-01-28,3240.600098,3275.48999,3239.939941,3272.100098,3272.100098,249600
19,1992-01-29,3272.100098,3299.189941,3218.469971,3225.0,3225.0,325000
20,1992-01-30,3225.0,3247.320068,3216.01001,3244.899902,3244.899902,220800
21,1992-01-31,3244.899902,3255.3701170000004,3222.719971,3223.399902,3223.399902,206100
22,1992-02-03,3223.399902,3239.040039,3213.550049,3234.100098,3234.100098,188600
23,1992-02-04,3234.100098,3272.810059,3229.429932,3272.800049,3272.800049,239700
24,1992-02-05,3272.800049,3282.199951,3251.790039,3257.600098,3257.600098,273600
25,1992-02-06,3257.600098,3265.649902,3238.600098,3255.600098,3255.600098,204900
26,1992-02-07,3255.600098,3269.899902,3207.959961,3225.399902,3225.399902,216600
27,1992-02-10,3225.399902,3247.98999,3223.840088,3245.100098,3245.100098,161000
28,1992-02-11,3245.100098,3259.6201170000004,3236.139893,3251.600098,3251.600098,234000
29,1992-02-12,3251.600098,3286.0,3244.6298829999996,3276.800049,3276.800049,215800
30,1992-02-13,3276.800049,3283.98999,3236.360107,3246.699951,3246.699951,222000
31,1992-02-14,3246.699951,3254.699951,3221.820068,3246.0,3246.0,212600
32,1992-02-18,3246.0,3268.560059,3219.139893,3224.699951,3224.699951,219700
33,1992-02-19,3224.699951,3241.72998,3215.340088,3230.300049,3230.300049,229300
34,1992-02-20,3230.600098,3283.77002,3230.550049,3280.600098,3280.600098,258400
35,1992-02-21,3280.600098,3286.669922,3252.909912,3280.199951,3280.199951,268400
36,1992-02-24,3280.199951,3289.800049,3266.100098,3282.399902,3282.399902,178800
37,1992-02-25,3282.199951,3282.199951,3240.3798829999996,3257.800049,3257.800049,209800
38,1992-02-26,3257.800049,3290.919922,3254.469971,3283.300049,3283.300049,211600
39,1992-02-27,3283.300049,3286.899902,3265.8798829999996,3269.5,3269.5,187100
40,1992-02-28,3269.5,3293.3798829999996,3259.389893,3267.699951,3267.699951,179600
41,1992-03-02,3267.699951,3276.6201170000004,3261.399902,3275.300049,3275.300049,172200
42,1992-03-03,3275.300049,3295.6201170000004,3272.810059,3290.300049,3290.300049,195200
43,1992-03-04,3290.300049,3299.639893,3268.560059,3268.600098,3268.600098,228000
44,1992-03-05,3268.300049,3268.340088,3235.689941,3241.5,3241.5,182200
45,1992-03-06,3241.5,3252.01001,3213.77002,3221.600098,3221.600098,184600
46,1992-03-09,3221.600098,3227.189941,3211.310059,3215.100098,3215.100098,165300
47,1992-03-10,3215.100098,3248.209961,3214.669922,3231.0,3231.0,207300
48,1992-03-11,3231.0,3233.449951,3198.350098,3208.600098,3208.600098,176700
